TransactionID,ProductID,CustomerID,StoreID,Date,Quantity,TotalAmount
83554,125,1253,32,2033-07-13 09:00:00,2,88.54
83555,114,1382,39,2033-07-13 10:00:00,3,99.74
83556,136,1022,48,2033-07-13 11:00:00,5,34.85
83557,136,1201,12,2033-07-13 12:00:00,2,71.12
83558,117,1333,7,2033-07-13 13:00:00,1,21.85
83559,129,1258,21,2033-07-13 14:00:00,4,29.44
83560,122,1261,28,2033-07-13 15:00:00,4,38.1
83561,126,1054,44,2033-07-13 16:00:00,3,15.94
83562,139,1200,40,2033-07-13 17:00:00,5,71.09
83563,101,1250,23,2033-07-13 18:00:00,5,59.56
83564,116,1197,33,2033-07-13 19:00:00,3,47.98
83565,140,1039,10,2033-07-13 20:00:00,4,85.9
83566,126,1297,18,2033-07-13 21:00:00,2,99.87
83567,116,1146,21,2033-07-13 22:00:00,3,41.91
83568,112,1363,44,2033-07-13 23:00:00,5,16.17
83569,133,1495,45,2033-07-14 00:00:00,5,99.95
83570,125,1124,9,2033-07-14 01:00:00,4,84.97
83571,147,1393,33,2033-07-14 02:00:00,3,68.57
83572,133,1154,24,2033-07-14 03:00:00,3,78.38
83573,104,1245,36,2033-07-14 04:00:00,3,64.52
83574,140,1427,45,2033-07-14 05:00:00,2,26.36
83575,108,1246,19,2033-07-14 06:00:00,2,17.57
83576,123,1052,40,2033-07-14 07:00:00,3,33.92
83577,108,1090,40,2033-07-14 08:00:00,1,30.11
83578,135,1296,40,2033-07-14 09:00:00,2,91.76
83579,101,1194,33,2033-07-14 10:00:00,3,28.05
83580,120,1181,27,2033-07-14 11:00:00,3,95.14
83581,122,1268,27,2033-07-14 12:00:00,2,26.66
83582,131,1291,6,2033-07-14 13:00:00,1,10.46
83583,105,1251,46,2033-07-14 14:00:00,1,47.18
83584,107,1076,22,2033-07-14 15:00:00,4,81.79
83585,147,1298,32,2033-07-14 16:00:00,5,15.38
83586,102,1268,6,2033-07-14 17:00:00,5,30.92
83587,138,1492,1,2033-07-14 18:00:00,4,41.82
83588,140,1406,31,2033-07-14 19:00:00,2,40.96
83589,112,1226,46,2033-07-14 20:00:00,5,80.73
83590,134,1245,43,2033-07-14 21:00:00,1,69.29
83591,105,1303,33,2033-07-14 22:00:00,4,33.43
83592,136,1283,35,2033-07-14 23:00:00,3,75.56
83593,142,1381,13,2033-07-15 00:00:00,2,62.07
83594,108,1452,29,2033-07-15 01:00:00,1,52.32
83595,101,1460,28,2033-07-15 02:00:00,4,36.42
83596,115,1370,23,2033-07-15 03:00:00,3,51.76
83597,127,1317,1,2033-07-15 04:00:00,3,25.74
83598,116,1357,2,2033-07-15 05:00:00,3,85.43
83599,125,1320,9,2033-07-15 06:00:00,1,31.48
83600,108,1454,11,2033-07-15 07:00:00,3,47.47
83601,137,1035,10,2033-07-15 08:00:00,2,17.5
83602,130,1389,26,2033-07-15 09:00:00,5,76.56
83603,145,1428,15,2033-07-15 10:00:00,2,70.9
83604,141,1493,5,2033-07-15 11:00:00,5,27.38
83605,111,1100,36,2033-07-15 12:00:00,1,63.24
83606,112,1451,14,2033-07-15 13:00:00,5,16.15
83607,146,1054,13,2033-07-15 14:00:00,2,41.33
83608,101,1290,15,2033-07-15 15:00:00,2,81.21
83609,146,1411,31,2033-07-15 16:00:00,2,80.41
83610,120,1339,4,2033-07-15 17:00:00,1,10.67
83611,125,1435,34,2033-07-15 18:00:00,1,92.01
83612,121,1448,4,2033-07-15 19:00:00,2,62.28
83613,144,1141,14,2033-07-15 20:00:00,3,57.59
83614,135,1262,47,2033-07-15 21:00:00,4,33.11
83615,114,1299,42,2033-07-15 22:00:00,2,21.87
83616,109,1376,7,2033-07-15 23:00:00,2,87.2
83617,131,1369,9,2033-07-16 00:00:00,3,57.63
83618,145,1465,4,2033-07-16 01:00:00,2,30.17
83619,110,1477,44,2033-07-16 02:00:00,3,28.55
83620,128,1010,22,2033-07-16 03:00:00,1,70.62
83621,128,1273,45,2033-07-16 04:00:00,4,67.45
83622,146,1196,39,2033-07-16 05:00:00,2,20.55
83623,125,1265,30,2033-07-16 06:00:00,5,80.02
83624,119,1419,3,2033-07-16 07:00:00,1,47.81
83625,104,1348,25,2033-07-16 08:00:00,3,68.52
83626,127,1357,44,2033-07-16 09:00:00,2,80.75
83627,139,1387,43,2033-07-16 10:00:00,3,38.91
83628,134,1100,20,2033-07-16 11:00:00,3,12.3
83629,125,1057,36,2033-07-16 12:00:00,4,22.16
83630,104,1223,18,2033-07-16 13:00:00,4,50.96
83631,120,1224,48,2033-07-16 14:00:00,4,32.71
83632,149,1185,41,2033-07-16 15:00:00,4,60.3
83633,104,1011,18,2033-07-16 16:00:00,2,22.93
83634,134,1271,41,2033-07-16 17:00:00,2,50.58
83635,115,1179,15,2033-07-16 18:00:00,5,35.81
83636,130,1201,35,2033-07-16 19:00:00,2,36.74
83637,131,1219,44,2033-07-16 20:00:00,3,30.65
83638,114,1029,11,2033-07-16 21:00:00,4,31.12
83639,129,1459,17,2033-07-16 22:00:00,3,24.83
83640,143,1063,13,2033-07-16 23:00:00,3,33.56
83641,118,1360,27,2033-07-17 00:00:00,5,29.61
83642,110,1108,31,2033-07-17 01:00:00,4,90.18
83643,114,1303,29,2033-07-17 02:00:00,5,12.99
83644,132,1001,47,2033-07-17 03:00:00,1,91.24
83645,112,1239,14,2033-07-17 04:00:00,1,44.23
83646,145,1246,25,2033-07-17 05:00:00,1,87.59
83647,109,1190,22,2033-07-17 06:00:00,5,31.4
83648,114,1267,18,2033-07-17 07:00:00,1,68.51
83649,143,1282,35,2033-07-17 08:00:00,5,34.09
83650,126,1005,11,2033-07-17 09:00:00,3,38.31
83651,128,1106,21,2033-07-17 10:00:00,5,12.5
83652,137,1134,30,2033-07-17 11:00:00,3,54.04
83653,125,1102,39,2033-07-17 12:00:00,4,18.43
83654,130,1197,19,2033-07-17 13:00:00,4,83.99
83655,128,1489,45,2033-07-17 14:00:00,5,93.59
83656,144,1032,4,2033-07-17 15:00:00,1,22.9
83657,141,1119,29,2033-07-17 16:00:00,2,92.66
83658,137,1097,45,2033-07-17 17:00:00,5,81.43
83659,150,1281,34,2033-07-17 18:00:00,2,40.1
83660,130,1472,14,2033-07-17 19:00:00,1,23.17
83661,136,1376,46,2033-07-17 20:00:00,4,35.15
83662,103,1051,22,2033-07-17 21:00:00,2,85.69
83663,127,1405,14,2033-07-17 22:00:00,4,18.03
83664,127,1452,42,2033-07-17 23:00:00,3,12.25
83665,122,1149,14,2033-07-18 00:00:00,1,79.0
83666,117,1174,19,2033-07-18 01:00:00,5,37.33
83667,136,1327,3,2033-07-18 02:00:00,2,88.27
83668,131,1316,42,2033-07-18 03:00:00,4,85.43
83669,125,1100,45,2033-07-18 04:00:00,5,96.06
83670,141,1028,1,2033-07-18 05:00:00,1,63.01
83671,117,1419,23,2033-07-18 06:00:00,5,84.74
83672,105,1052,3,2033-07-18 07:00:00,4,45.27
83673,120,1381,23,2033-07-18 08:00:00,1,17.15
83674,126,1280,22,2033-07-18 09:00:00,2,20.47
83675,104,1034,50,2033-07-18 10:00:00,5,16.18
83676,119,1053,34,2033-07-18 11:00:00,4,58.33
83677,108,1494,14,2033-07-18 12:00:00,2,61.34
83678,122,1157,14,2033-07-18 13:00:00,5,18.36
83679,147,1236,40,2033-07-18 14:00:00,5,59.11
83680,132,1022,22,2033-07-18 15:00:00,1,29.6
83681,111,1479,24,2033-07-18 16:00:00,1,89.68
83682,136,1316,7,2033-07-18 17:00:00,3,62.4
83683,131,1178,41,2033-07-18 18:00:00,3,87.16
83684,138,1159,20,2033-07-18 19:00:00,5,10.87
83685,117,1356,50,2033-07-18 20:00:00,4,40.26
83686,148,1013,28,2033-07-18 21:00:00,5,80.75
83687,141,1075,44,2033-07-18 22:00:00,4,54.76
83688,115,1334,5,2033-07-18 23:00:00,3,35.09
83689,107,1042,12,2033-07-19 00:00:00,4,68.67
83690,107,1113,32,2033-07-19 01:00:00,1,83.28
83691,133,1070,26,2033-07-19 02:00:00,2,68.34
83692,150,1357,2,2033-07-19 03:00:00,5,63.94
83693,102,1471,43,2033-07-19 04:00:00,3,78.66
83694,129,1321,34,2033-07-19 05:00:00,1,13.44
83695,125,1412,49,2033-07-19 06:00:00,1,48.85
83696,147,1028,9,2033-07-19 07:00:00,2,20.08
83697,141,1499,20,2033-07-19 08:00:00,3,16.02
83698,150,1147,38,2033-07-19 09:00:00,1,61.3
83699,118,1055,49,2033-07-19 10:00:00,2,50.18
83700,120,1390,17,2033-07-19 11:00:00,1,97.57
83701,129,1413,15,2033-07-19 12:00:00,1,88.99
83702,122,1463,4,2033-07-19 13:00:00,3,96.1
83703,114,1450,42,2033-07-19 14:00:00,5,30.7
83704,113,1077,49,2033-07-19 15:00:00,5,75.05
83705,130,1255,21,2033-07-19 16:00:00,2,70.75
83706,117,1050,13,2033-07-19 17:00:00,1,94.9
83707,113,1478,33,2033-07-19 18:00:00,5,15.31
83708,138,1356,20,2033-07-19 19:00:00,2,24.19
83709,102,1113,41,2033-07-19 20:00:00,5,10.69
83710,116,1340,38,2033-07-19 21:00:00,2,51.67
83711,137,1011,4,2033-07-19 22:00:00,5,99.64
83712,108,1197,15,2033-07-19 23:00:00,4,74.17
83713,112,1098,20,2033-07-20 00:00:00,5,46.53
83714,113,1449,28,2033-07-20 01:00:00,2,36.23
83715,114,1236,37,2033-07-20 02:00:00,3,38.13
83716,104,1179,41,2033-07-20 03:00:00,1,43.61
83717,115,1030,34,2033-07-20 04:00:00,1,43.84
83718,136,1106,26,2033-07-20 05:00:00,3,28.95
83719,139,1050,36,2033-07-20 06:00:00,2,95.82
83720,123,1244,16,2033-07-20 07:00:00,5,53.55
83721,116,1206,6,2033-07-20 08:00:00,2,87.68
83722,140,1171,41,2033-07-20 09:00:00,1,44.4
83723,142,1073,28,2033-07-20 10:00:00,4,93.53
83724,140,1125,43,2033-07-20 11:00:00,2,44.57
83725,150,1129,48,2033-07-20 12:00:00,4,40.56
83726,131,1186,29,2033-07-20 13:00:00,3,88.14
83727,101,1206,3,2033-07-20 14:00:00,4,98.64
83728,126,1476,34,2033-07-20 15:00:00,4,70.77
83729,124,1429,26,2033-07-20 16:00:00,5,64.75
83730,130,1215,28,2033-07-20 17:00:00,3,98.98
83731,110,1143,31,2033-07-20 18:00:00,2,62.01
83732,139,1009,5,2033-07-20 19:00:00,1,70.21
83733,109,1332,37,2033-07-20 20:00:00,4,91.97
83734,138,1114,7,2033-07-20 21:00:00,2,73.76
83735,105,1271,30,2033-07-20 22:00:00,5,64.34
83736,113,1441,45,2033-07-20 23:00:00,4,33.79
83737,110,1258,19,2033-07-21 00:00:00,5,90.72
83738,126,1323,42,2033-07-21 01:00:00,2,45.91
83739,142,1428,18,2033-07-21 02:00:00,2,82.62
83740,102,1005,42,2033-07-21 03:00:00,2,38.08
83741,122,1434,38,2033-07-21 04:00:00,3,40.72
83742,145,1052,12,2033-07-21 05:00:00,1,49.78
83743,145,1463,5,2033-07-21 06:00:00,1,16.85
83744,119,1231,30,2033-07-21 07:00:00,1,90.27
83745,140,1336,19,2033-07-21 08:00:00,1,57.22
83746,136,1200,49,2033-07-21 09:00:00,3,44.2
83747,149,1321,14,2033-07-21 10:00:00,5,97.58
83748,133,1307,20,2033-07-21 11:00:00,3,79.96
83749,135,1289,36,2033-07-21 12:00:00,4,94.34
83750,136,1079,22,2033-07-21 13:00:00,4,42.26
83751,106,1042,49,2033-07-21 14:00:00,1,18.87
83752,133,1342,27,2033-07-21 15:00:00,2,34.24
83753,137,1342,26,2033-07-21 16:00:00,3,19.94
83754,105,1465,45,2033-07-21 17:00:00,5,99.5
83755,130,1215,4,2033-07-21 18:00:00,1,37.07
83756,131,1261,25,2033-07-21 19:00:00,4,19.4
83757,131,1264,3,2033-07-21 20:00:00,2,71.18
83758,112,1450,1,2033-07-21 21:00:00,4,71.9
83759,122,1497,3,2033-07-21 22:00:00,2,86.28
83760,132,1352,41,2033-07-21 23:00:00,4,95.0
83761,113,1373,47,2033-07-22 00:00:00,3,53.18
83762,136,1264,25,2033-07-22 01:00:00,4,84.29
83763,131,1236,42,2033-07-22 02:00:00,4,18.34
83764,136,1469,32,2033-07-22 03:00:00,5,28.52
83765,118,1200,15,2033-07-22 04:00:00,5,57.56
83766,142,1089,37,2033-07-22 05:00:00,2,13.11
83767,132,1021,26,2033-07-22 06:00:00,2,24.26
83768,132,1080,48,2033-07-22 07:00:00,1,39.55
83769,148,1040,40,2033-07-22 08:00:00,2,80.22
83770,101,1409,16,2033-07-22 09:00:00,3,72.44
83771,132,1443,2,2033-07-22 10:00:00,3,54.99
83772,147,1202,16,2033-07-22 11:00:00,2,40.15
83773,109,1146,2,2033-07-22 12:00:00,1,64.81
83774,136,1054,11,2033-07-22 13:00:00,3,90.54
83775,135,1393,4,2033-07-22 14:00:00,2,10.79
83776,128,1329,32,2033-07-22 15:00:00,3,83.71
83777,102,1164,37,2033-07-22 16:00:00,1,33.3
83778,136,1392,11,2033-07-22 17:00:00,1,88.54
83779,113,1485,16,2033-07-22 18:00:00,1,99.41
83780,111,1292,37,2033-07-22 19:00:00,4,33.52
83781,123,1214,10,2033-07-22 20:00:00,1,34.09
83782,140,1226,41,2033-07-22 21:00:00,1,43.06
83783,103,1209,23,2033-07-22 22:00:00,1,95.18
83784,102,1081,47,2033-07-22 23:00:00,5,79.33
83785,104,1059,36,2033-07-23 00:00:00,3,87.26
83786,142,1452,48,2033-07-23 01:00:00,1,95.75
83787,147,1113,34,2033-07-23 02:00:00,1,81.76
83788,103,1164,30,2033-07-23 03:00:00,3,37.97
83789,148,1281,26,2033-07-23 04:00:00,3,80.56
83790,111,1409,20,2033-07-23 05:00:00,1,16.27
83791,144,1097,7,2033-07-23 06:00:00,1,75.44
83792,109,1245,1,2033-07-23 07:00:00,1,19.57
83793,110,1226,20,2033-07-23 08:00:00,1,29.74
83794,136,1380,27,2033-07-23 09:00:00,4,95.92
83795,109,1115,17,2033-07-23 10:00:00,4,81.55
83796,129,1393,19,2033-07-23 11:00:00,2,34.44
83797,108,1030,8,2033-07-23 12:00:00,1,66.56
83798,113,1218,21,2033-07-23 13:00:00,4,68.56
83799,108,1340,27,2033-07-23 14:00:00,3,87.49
83800,140,1125,19,2033-07-23 15:00:00,5,26.74
83801,123,1415,25,2033-07-23 16:00:00,2,59.35
83802,114,1332,4,2033-07-23 17:00:00,2,55.53
83803,123,1235,37,2033-07-23 18:00:00,4,54.13
83804,144,1357,49,2033-07-23 19:00:00,5,60.09
83805,107,1312,45,2033-07-23 20:00:00,1,20.17
83806,121,1386,35,2033-07-23 21:00:00,5,30.92
83807,122,1225,41,2033-07-23 22:00:00,4,85.99
83808,116,1224,1,2033-07-23 23:00:00,2,47.79
83809,148,1286,46,2033-07-24 00:00:00,2,45.69
83810,118,1200,5,2033-07-24 01:00:00,1,89.01
83811,122,1207,1,2033-07-24 02:00:00,1,50.33
83812,104,1366,21,2033-07-24 03:00:00,4,42.03
83813,117,1250,11,2033-07-24 04:00:00,1,88.19
83814,121,1072,24,2033-07-24 05:00:00,5,92.71
83815,113,1117,5,2033-07-24 06:00:00,3,48.56
83816,138,1034,26,2033-07-24 07:00:00,4,83.02
83817,116,1490,39,2033-07-24 08:00:00,2,39.09
83818,116,1297,31,2033-07-24 09:00:00,2,74.4
83819,149,1310,29,2033-07-24 10:00:00,5,82.59
83820,103,1267,38,2033-07-24 11:00:00,1,63.96
83821,131,1283,3,2033-07-24 12:00:00,4,17.76
83822,124,1446,6,2033-07-24 13:00:00,2,82.44
83823,126,1163,23,2033-07-24 14:00:00,1,71.19
83824,106,1379,17,2033-07-24 15:00:00,1,91.19
83825,132,1320,12,2033-07-24 16:00:00,4,81.4
83826,106,1253,36,2033-07-24 17:00:00,4,59.96
83827,129,1127,14,2033-07-24 18:00:00,4,29.69
83828,125,1444,43,2033-07-24 19:00:00,4,67.62
83829,101,1311,23,2033-07-24 20:00:00,1,81.66
83830,106,1222,5,2033-07-24 21:00:00,2,80.81
83831,120,1114,6,2033-07-24 22:00:00,3,68.67
83832,120,1080,10,2033-07-24 23:00:00,4,80.61
83833,144,1175,31,2033-07-25 00:00:00,4,66.46
83834,121,1482,18,2033-07-25 01:00:00,2,73.86
83835,107,1249,47,2033-07-25 02:00:00,2,82.53
83836,136,1237,31,2033-07-25 03:00:00,2,50.83
83837,145,1152,10,2033-07-25 04:00:00,4,36.46
83838,144,1154,12,2033-07-25 05:00:00,2,53.48
83839,129,1418,21,2033-07-25 06:00:00,2,98.72
83840,122,1177,27,2033-07-25 07:00:00,4,37.64
83841,110,1375,41,2033-07-25 08:00:00,5,55.03
83842,102,1175,38,2033-07-25 09:00:00,3,68.67
83843,140,1384,10,2033-07-25 10:00:00,3,68.15
83844,110,1336,2,2033-07-25 11:00:00,3,24.13
83845,115,1435,34,2033-07-25 12:00:00,1,23.01
83846,132,1438,18,2033-07-25 13:00:00,5,72.73
83847,131,1220,34,2033-07-25 14:00:00,4,98.35
83848,114,1496,47,2033-07-25 15:00:00,5,43.49
83849,123,1027,22,2033-07-25 16:00:00,3,25.97
83850,117,1478,31,2033-07-25 17:00:00,4,36.83
83851,106,1322,28,2033-07-25 18:00:00,2,99.78
83852,105,1297,31,2033-07-25 19:00:00,2,22.57
83853,135,1340,37,2033-07-25 20:00:00,5,48.25
83854,142,1187,15,2033-07-25 21:00:00,2,28.52
83855,111,1021,17,2033-07-25 22:00:00,2,80.6
83856,125,1383,30,2033-07-25 23:00:00,2,67.93
83857,139,1347,50,2033-07-26 00:00:00,1,45.91
83858,136,1489,21,2033-07-26 01:00:00,2,42.14
83859,140,1191,13,2033-07-26 02:00:00,1,21.56
83860,144,1139,5,2033-07-26 03:00:00,2,44.23
83861,105,1020,39,2033-07-26 04:00:00,3,72.61
83862,138,1074,24,2033-07-26 05:00:00,4,19.85
83863,149,1140,33,2033-07-26 06:00:00,1,54.13
83864,149,1398,24,2033-07-26 07:00:00,1,51.28
83865,136,1403,40,2033-07-26 08:00:00,3,70.35
83866,136,1140,18,2033-07-26 09:00:00,4,88.02
83867,125,1144,42,2033-07-26 10:00:00,2,31.89
83868,136,1030,50,2033-07-26 11:00:00,2,92.38
83869,116,1321,16,2033-07-26 12:00:00,1,57.83
83870,127,1280,21,2033-07-26 13:00:00,5,22.22
83871,121,1174,7,2033-07-26 14:00:00,5,45.99
83872,127,1393,35,2033-07-26 15:00:00,3,99.06
83873,142,1162,17,2033-07-26 16:00:00,1,34.26
83874,128,1417,5,2033-07-26 17:00:00,4,29.89
83875,129,1363,12,2033-07-26 18:00:00,1,41.26
83876,101,1164,32,2033-07-26 19:00:00,3,16.75
83877,119,1129,20,2033-07-26 20:00:00,3,85.76
83878,105,1488,38,2033-07-26 21:00:00,2,53.61
83879,107,1430,6,2033-07-26 22:00:00,4,86.8
83880,110,1275,28,2033-07-26 23:00:00,4,72.86
83881,145,1222,24,2033-07-27 00:00:00,5,90.07
83882,127,1310,26,2033-07-27 01:00:00,3,51.72
83883,135,1060,20,2033-07-27 02:00:00,1,79.5
83884,140,1062,32,2033-07-27 03:00:00,1,50.74
83885,131,1304,25,2033-07-27 04:00:00,3,61.0
83886,116,1368,38,2033-07-27 05:00:00,5,60.93
83887,121,1088,5,2033-07-27 06:00:00,4,24.52
83888,135,1191,4,2033-07-27 07:00:00,1,12.82
83889,129,1118,23,2033-07-27 08:00:00,2,40.02
83890,131,1049,42,2033-07-27 09:00:00,3,94.42
83891,145,1299,43,2033-07-27 10:00:00,1,52.86
83892,107,1452,32,2033-07-27 11:00:00,5,65.84
83893,113,1235,44,2033-07-27 12:00:00,1,16.61
83894,108,1035,27,2033-07-27 13:00:00,2,27.17
83895,119,1026,18,2033-07-27 14:00:00,2,70.43
83896,113,1173,32,2033-07-27 15:00:00,3,26.44
83897,118,1488,33,2033-07-27 16:00:00,2,20.99
83898,109,1029,47,2033-07-27 17:00:00,4,56.81
83899,143,1259,50,2033-07-27 18:00:00,1,60.44
83900,104,1134,39,2033-07-27 19:00:00,1,88.48
83901,141,1217,37,2033-07-27 20:00:00,5,62.21
83902,113,1117,22,2033-07-27 21:00:00,4,60.48
83903,122,1187,5,2033-07-27 22:00:00,5,98.48
83904,105,1174,11,2033-07-27 23:00:00,5,37.48
83905,133,1143,29,2033-07-28 00:00:00,5,41.76
83906,111,1107,22,2033-07-28 01:00:00,3,33.49
83907,123,1289,8,2033-07-28 02:00:00,4,12.56
83908,122,1084,4,2033-07-28 03:00:00,5,70.71
83909,121,1313,49,2033-07-28 04:00:00,2,38.15
83910,106,1481,23,2033-07-28 05:00:00,2,74.16
83911,115,1427,27,2033-07-28 06:00:00,4,47.25
83912,150,1252,12,2033-07-28 07:00:00,5,32.03
83913,138,1038,32,2033-07-28 08:00:00,2,25.47
83914,106,1084,12,2033-07-28 09:00:00,1,96.53
83915,133,1199,39,2033-07-28 10:00:00,5,54.23
83916,115,1339,2,2033-07-28 11:00:00,2,36.08
83917,149,1494,43,2033-07-28 12:00:00,2,89.2
83918,143,1134,10,2033-07-28 13:00:00,1,96.0
83919,117,1438,40,2033-07-28 14:00:00,1,61.18
83920,146,1245,42,2033-07-28 15:00:00,5,43.35
83921,106,1068,40,2033-07-28 16:00:00,4,59.3
83922,145,1329,35,2033-07-28 17:00:00,2,30.91
83923,137,1269,29,2033-07-28 18:00:00,5,75.62
83924,150,1103,32,2033-07-28 19:00:00,1,10.32
83925,127,1027,34,2033-07-28 20:00:00,3,52.48
83926,150,1393,49,2033-07-28 21:00:00,3,40.98
83927,137,1124,4,2033-07-28 22:00:00,1,21.64
83928,105,1196,38,2033-07-28 23:00:00,4,60.89
83929,101,1157,18,2033-07-29 00:00:00,3,57.94
83930,113,1100,34,2033-07-29 01:00:00,1,70.41
83931,103,1030,39,2033-07-29 02:00:00,5,81.34
83932,136,1263,20,2033-07-29 03:00:00,4,54.46
83933,115,1123,28,2033-07-29 04:00:00,2,95.06
83934,121,1083,41,2033-07-29 05:00:00,1,69.15
83935,122,1465,19,2033-07-29 06:00:00,2,22.69
83936,143,1486,45,2033-07-29 07:00:00,1,21.46
83937,136,1077,34,2033-07-29 08:00:00,4,33.48
83938,133,1467,47,2033-07-29 09:00:00,4,99.52
83939,122,1163,42,2033-07-29 10:00:00,2,93.37
83940,131,1336,45,2033-07-29 11:00:00,4,96.77
83941,116,1271,9,2033-07-29 12:00:00,4,65.65
83942,128,1263,31,2033-07-29 13:00:00,4,94.8
83943,124,1410,5,2033-07-29 14:00:00,1,43.87
83944,109,1454,33,2033-07-29 15:00:00,4,95.71
83945,148,1053,36,2033-07-29 16:00:00,2,75.53
83946,106,1404,46,2033-07-29 17:00:00,1,38.6
83947,137,1066,22,2033-07-29 18:00:00,5,56.71
83948,150,1197,49,2033-07-29 19:00:00,5,17.81
83949,148,1494,40,2033-07-29 20:00:00,4,77.99
83950,129,1285,44,2033-07-29 21:00:00,5,95.77
83951,132,1090,13,2033-07-29 22:00:00,2,82.36
83952,141,1494,39,2033-07-29 23:00:00,2,40.66
83953,112,1216,22,2033-07-30 00:00:00,3,65.84
83954,137,1127,16,2033-07-30 01:00:00,5,36.32
83955,115,1482,44,2033-07-30 02:00:00,4,78.19
83956,126,1041,12,2033-07-30 03:00:00,2,43.18
83957,145,1308,41,2033-07-30 04:00:00,2,11.18
83958,125,1345,31,2033-07-30 05:00:00,1,88.94
83959,111,1183,4,2033-07-30 06:00:00,4,62.27
83960,105,1039,39,2033-07-30 07:00:00,3,13.09
83961,126,1127,30,2033-07-30 08:00:00,4,44.7
83962,150,1226,37,2033-07-30 09:00:00,2,89.94
83963,133,1250,5,2033-07-30 10:00:00,5,82.76
83964,150,1003,49,2033-07-30 11:00:00,3,68.47
83965,145,1045,22,2033-07-30 12:00:00,5,18.78
83966,103,1132,24,2033-07-30 13:00:00,5,42.04
83967,125,1082,36,2033-07-30 14:00:00,4,78.39
83968,108,1183,36,2033-07-30 15:00:00,2,56.65
83969,147,1358,34,2033-07-30 16:00:00,1,76.36
83970,125,1454,27,2033-07-30 17:00:00,3,95.64
83971,145,1105,7,2033-07-30 18:00:00,3,15.42
83972,115,1314,25,2033-07-30 19:00:00,1,91.25
83973,120,1239,5,2033-07-30 20:00:00,1,15.83
83974,137,1402,25,2033-07-30 21:00:00,1,29.77
83975,138,1014,30,2033-07-30 22:00:00,1,64.51
83976,141,1090,36,2033-07-30 23:00:00,4,89.63
83977,147,1336,23,2033-07-31 00:00:00,1,69.15
83978,128,1444,27,2033-07-31 01:00:00,4,43.79
83979,105,1324,47,2033-07-31 02:00:00,2,81.86
83980,140,1484,3,2033-07-31 03:00:00,5,43.36
83981,102,1407,45,2033-07-31 04:00:00,1,64.4
83982,144,1181,25,2033-07-31 05:00:00,4,42.77
83983,132,1068,48,2033-07-31 06:00:00,3,67.15
83984,104,1008,11,2033-07-31 07:00:00,1,42.34
83985,114,1408,19,2033-07-31 08:00:00,5,45.52
83986,103,1013,39,2033-07-31 09:00:00,2,36.22
83987,134,1292,22,2033-07-31 10:00:00,3,61.44
83988,142,1241,14,2033-07-31 11:00:00,1,46.52
83989,140,1406,26,2033-07-31 12:00:00,2,69.32
83990,145,1377,9,2033-07-31 13:00:00,4,63.01
83991,133,1472,28,2033-07-31 14:00:00,4,43.01
83992,102,1072,37,2033-07-31 15:00:00,3,18.63
83993,138,1381,37,2033-07-31 16:00:00,4,61.99
83994,103,1156,37,2033-07-31 17:00:00,3,84.49
83995,142,1283,35,2033-07-31 18:00:00,2,78.7
83996,117,1398,4,2033-07-31 19:00:00,5,75.25
83997,146,1235,3,2033-07-31 20:00:00,3,77.12
83998,114,1197,22,2033-07-31 21:00:00,4,65.74
83999,135,1259,10,2033-07-31 22:00:00,4,98.46
84000,149,1174,50,2033-07-31 23:00:00,2,34.77
84001,110,1111,36,2033-08-01 00:00:00,1,39.34
84002,131,1164,15,2033-08-01 01:00:00,5,75.97
84003,128,1037,43,2033-08-01 02:00:00,5,60.25
84004,147,1233,50,2033-08-01 03:00:00,1,24.32
84005,141,1366,50,2033-08-01 04:00:00,5,59.15
84006,107,1289,37,2033-08-01 05:00:00,4,11.78
84007,129,1112,9,2033-08-01 06:00:00,2,94.37
84008,108,1060,31,2033-08-01 07:00:00,3,65.89
84009,115,1483,3,2033-08-01 08:00:00,4,50.4
84010,112,1125,47,2033-08-01 09:00:00,1,17.44
84011,112,1039,22,2033-08-01 10:00:00,4,94.17
84012,120,1072,27,2033-08-01 11:00:00,2,32.69
84013,138,1081,25,2033-08-01 12:00:00,2,13.17
84014,112,1072,47,2033-08-01 13:00:00,1,23.63
84015,130,1130,18,2033-08-01 14:00:00,5,70.28
84016,137,1208,18,2033-08-01 15:00:00,3,79.74
84017,111,1394,11,2033-08-01 16:00:00,2,17.33
84018,106,1141,41,2033-08-01 17:00:00,2,32.73
84019,128,1226,5,2033-08-01 18:00:00,5,33.7
84020,145,1492,25,2033-08-01 19:00:00,1,57.32
84021,115,1401,5,2033-08-01 20:00:00,5,20.05
84022,132,1318,9,2033-08-01 21:00:00,3,56.69
84023,130,1336,23,2033-08-01 22:00:00,4,16.89
84024,149,1120,46,2033-08-01 23:00:00,2,38.26
84025,148,1135,28,2033-08-02 00:00:00,1,38.23
84026,106,1424,44,2033-08-02 01:00:00,5,31.34
84027,108,1130,40,2033-08-02 02:00:00,2,39.67
84028,139,1088,11,2033-08-02 03:00:00,5,37.02
84029,142,1275,42,2033-08-02 04:00:00,5,65.61
84030,126,1400,20,2033-08-02 05:00:00,2,24.9
84031,139,1280,21,2033-08-02 06:00:00,2,30.27
84032,130,1136,18,2033-08-02 07:00:00,2,24.05
84033,137,1204,8,2033-08-02 08:00:00,5,21.29
84034,139,1422,45,2033-08-02 09:00:00,4,78.62
